400089,"MALCOLM X BL/W 142 ST",40.818249,-73.938004,0
400091,"W 139 ST/MALCOLM X BL",40.81638,-73.938744,0
400092,"5 AV/W 138 ST",40.815201,-73.935982,0
400093,"5 AV/W 137 ST",40.813793,-73.937004,0
400094,"5 AV/W 135 ST",40.812366,-73.938042,0
400095,"5 AV/W 132 ST",40.810619,-73.939285,0
400096,"5 AV/W 130 ST",40.809345,-73.940208,0
400097,"5 AV/W 128 ST",40.808075,-73.941139,0
400098,"5 AV/W 125 ST",40.806137,-73.942558,0
400099,"MT MORRIS PK W/W 124 ST",40.80619,-73.944603,0
400100,"MT MORRIS PK W/W 121 ST",40.804607,-73.945763,0
400101,"W 120 ST/5 AV",40.803219,-73.944672,0
400102,"5 AV/W 118 ST",40.801693,-73.945839,0
400103,"5 AV/W 116 ST",40.800354,-73.946815,0
400105,"5 AV/W 112 ST",40.797874,-73.948639,0
400107,"5 AV/EAST 109 ST",40.796535,-73.94957,0
400108,"5 AV/E 108 ST",40.795513,-73.950317,0
400109,"5 AV/E 106 ST",40.794178,-73.951286,0
400110,"5 AV/EAST 104 ST",40.793072,-73.952095,0
400111,"5 AV/EAST 102 ST",40.791569,-73.953178,0
404081,"5 AV/EAST 98 ST",40.789192,-73.954872,0
404168,"5 AV/EAST 96 ST",40.788216,-73.955635,0
400115,"5 AV/EAST 94 ST",40.78656,-73.956863,0
400116,"5 AV/EAST 92 ST",40.785461,-73.957657,0
400117,"5 AV/EAST 90 ST",40.784,-73.958748,0
400118,"5 AV/EAST 87 ST",40.782188,-73.960052,0
400119,"5 AV/EAST 84 ST",40.780434,-73.961319,0
803162,"5 AV/EAST 81 ST",40.778538,-73.962677,0
404303,"5 AV/EAST 78 ST",40.776253,-73.964386,0
400122,"5 AV/EAST 77 ST",40.775612,-73.964836,0
400123,"5 AV/EAST 75 ST",40.774357,-73.965775,0
400124,"5 AV/E 72 ST",40.771767,-73.967552,0
400125,"5 AV/EAST 69 ST",40.77026,-73.968742,0
400126,"5 AV/EAST 65 ST",40.768234,-73.970238,0
400127,"5 AV/EAST 63 ST",40.767365,-73.970863,0
400128,"5 AV/EAST 62 ST",40.766083,-73.971779,0
400512,"5 AV/W  59 ST",40.76445,-73.973015,0
403266,"5 AV/W 56 ST",40.761799,-73.974937,0
400514,"5 AV/W 53 ST",40.759926,-73.976303,0
400515,"5 AV/W 49 ST",40.75803,-73.977676,0
400516,"5 AV/W 47 ST",40.756157,-73.97905,0
405179,"5 AV/W 45 ST",40.754871,-73.979965,0
400518,"5 AV/W 42 ST",40.752827,-73.981461,0
400519,"5 AV/W 38 ST",40.750927,-73.982811,0
400520,"5 AV/W 35 ST",40.749237,-73.9841,0
400324,"5 AV/W 33 ST",40.747509,-73.985359,0
400325,"5 AV/W 31 ST",40.746262,-73.986267,0
400326,"5 AV/W 29 ST",40.745071,-73.987137,0
400327,"5 AV/W 26 ST",40.743153,-73.988541,0
400329,"5 AV/W 23 ST",40.741241,-73.990059,0
400330,"5 AV/W 20 ST",40.739407,-73.991257,0
400331,"5 AV/W 17 ST",40.737671,-73.992523,0
402857,"5 AV/W 14 ST",40.735714,-73.99395,0
400333,"5 AV/W 12 ST",40.73447,-73.99485,0
400334,"5 AV/W 10 ST",40.733223,-73.99575,0
400335,"E 8 ST/5 AV",40.731998,-73.995926,0
400336,"E 8 ST/UNIVERSITY PL",40.731419,-73.994499,0
400337,"E 8 ST/MERCER ST",40.730709,-73.992836,0
404010,"E 8 ST/LAFAYETTE ST",40.730068,-73.99128,0
403793,"4 AV/E 9 ST",40.730282,-73.990532,0
ENDROUTE
NEWSHAPE
M010151
NEWPOINTS
M010151,40.821121912,-73.9357809276,10001
M010151,40.8211056969,-73.9357426453,10002
M010151,40.8204362581,-73.9362310431,10003
M010151,40.8203457764,-73.9364009393,10004
M010151,40.8201298529,-73.9365561414,10005
M010151,40.8201298529,-73.9365561414,20001
M010151,40.819802538,-73.9367916558,20002
M010151,40.8191715048,-73.937251094,20003
M010151,40.8185487,-73.93770329,20004
M010151,40.8182224826,-73.9379427662,20005
M010151,40.8182224826,-73.9379427662,30001
M010151,40.817917665,-73.9381663237,30002
M010151,40.8173003439,-73.9386148848,30003
M010151,40.8166775355,-73.9390706681,30004
M010151,40.8166170696,-73.9389153745,30005
